ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
0446677574,just here trying to save a few lives tales of life and death from the er,pamela grim,2002,warner books,http://images.amazon.com/images/P/0446677574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677574.01.LZZZZZZZ.jpg,Just Here Trying to Save a Few Lives : Tales of Life and Death from the ER,just here trying to save a few lives tales of life and death from the er pamela grim,"['er', 'save', 'just', 'just trying', 'trying save', 'death', 'life death', 'grim', 'pamela', 'tales', 'er pamela', 'tales life']"
0345358791,2061 odyssey three,arthur c clarke,1991,del rey books,http://images.amazon.com/images/P/0345358791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345358791.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345358791.01.LZZZZZZZ.jpg,2061: Odyssey Three,2061 odyssey three arthur c clarke,[]
0060964049,tales of the city tales of the city series v 1,armistead maupin,1989,perennial,http://images.amazon.com/images/P/0060964049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060964049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060964049.01.LZZZZZZZ.jpg,"Tales of the City (Tales of the City Series, V. 1)",tales of the city tales of the city series v 1 armistead maupin,[]
0380558483,pigeon,jay bennett,1983,harpercollins juvenile books,http://images.amazon.com/images/P/0380558483.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380558483.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380558483.01.LZZZZZZZ.jpg,Pigeon,pigeon jay bennett,[]
1558171398,deadly sleep,john applegate,1988,pinnacle books,http://images.amazon.com/images/P/1558171398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558171398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558171398.01.LZZZZZZZ.jpg,Deadly Sleep,deadly sleep john applegate,[]
0425121046,demon night,j michael straczynski,1990,berkley pub group,http://images.amazon.com/images/P/0425121046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425121046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425121046.01.LZZZZZZZ.jpg,Demon Night,demon night j michael straczynski,[]
0441317502,harp and the blade,john myers myers,1985,ace books,http://images.amazon.com/images/P/0441317502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441317502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441317502.01.LZZZZZZZ.jpg,Harp and the Blade,harp and the blade john myers myers,[]
0804102279,the world the flesh and the devil,reay tannahill,1988,ivy books,http://images.amazon.com/images/P/0804102279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804102279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804102279.01.LZZZZZZZ.jpg,"The World, the Flesh and the Devil",the world the flesh and the devil reay tannahill,[]
0812551389,the skystone whyte jack camulod chronicles bk 1,jack whyte,1996,forge,http://images.amazon.com/images/P/0812551389.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812551389.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812551389.01.LZZZZZZZ.jpg,"The Skystone (Whyte, Jack. Camulod Chronicles, Bk. 1.)",the skystone whyte jack camulod chronicles bk 1 jack whyte,"['bk', 'camulod', 'chronicles', 'whyte', 'skystone', 'jack', 'chronicles bk', 'bk jack', 'camulod chronicles', 'jack camulod', 'skystone whyte', 'whyte jack']"
0345298985,one tree donaldson stephen r second chronicles of thomas covenant bk 2,stephen r donaldson,1982,ballantine books,http://images.amazon.com/images/P/0345298985.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345298985.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345298985.01.LZZZZZZZ.jpg,"One Tree (Donaldson, Stephen R. Second Chronicles of Thomas Covenant, Bk. 2.)",one tree donaldson stephen r second chronicles of thomas covenant bk 2 stephen r donaldson,"['bk', 'second', 'thomas', 'bk stephen', 'tree', 'covenant', 'chronicles', 'thomas covenant', 'donaldson', 'second chronicles', 'stephen donaldson', 'tree donaldson']"
0345316991,white gold wielder chronicles 3 second chronicles of thomas covenant,stephen r donaldson,1984,ballantine books,http://images.amazon.com/images/P/0345316991.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345316991.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345316991.01.LZZZZZZZ.jpg,White Gold Wielder Chronicles 3 (Second Chronicles of Thomas Covenant),white gold wielder chronicles 3 second chronicles of thomas covenant stephen r donaldson,"['second', 'white', 'thomas', 'gold', 'wielder', 'stephen', 'white gold', 'donaldson', 'stephen donaldson', 'covenant', 'second chronicles', 'wielder chronicles']"
034531042X,wounded land second chronicles of thomas covenant,stephen r donaldson,1981,del rey books,http://images.amazon.com/images/P/034531042X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034531042X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034531042X.01.LZZZZZZZ.jpg,Wounded Land (Second Chronicles of Thomas Covenant),wounded land second chronicles of thomas covenant stephen r donaldson,"['second', 'thomas', 'stephen', 'wounded', 'land second', 'covenant', 'wounded land', 'donaldson', 'chronicles', 'stephen donaldson', 'second chronicles', 'thomas covenant']"
0345310306,the power that preserves the chronicles of thomas covenant the unbeliever book three,stephen r donaldson,1979,del rey books,http://images.amazon.com/images/P/0345310306.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345310306.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345310306.01.LZZZZZZZ.jpg,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book Three)",the power that preserves the chronicles of thomas covenant the unbeliever book three stephen r donaldson,"['preserves', 'power', 'unbeliever', 'thomas', 'power preserves', 'book', 'preserves chronicles', 'donaldson', 'stephen donaldson', 'book stephen', 'covenant', 'covenant unbeliever']"
0345310292,illearth war thomas covenant 02 chronicles of thomas covenant the unbeliever,stephen donaldson,1978,ballantine books,http://images.amazon.com/images/P/0345310292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345310292.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345310292.01.LZZZZZZZ.jpg,Illearth War / Thomas Covenant #02 (Chronicles of Thomas Covenant the Unbeliever),illearth war thomas covenant 02 chronicles of thomas covenant the unbeliever stephen donaldson,"['02', 'unbeliever', 'war', 'illearth', 'thomas', 'donaldson', 'illearth war', 'stephen donaldson', '02 chronicles', 'chronicles thomas', 'covenant', 'covenant unbeliever']"
034531011X,lord fouls bane the chronicles of thomas covenant the unbeliever book one,stephen r donaldson,1978,del rey books,http://images.amazon.com/images/P/034531011X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034531011X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034531011X.01.LZZZZZZZ.jpg,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book One)",lord fouls bane the chronicles of thomas covenant the unbeliever book one stephen r donaldson,"['unbeliever', 'lord', 'thomas', 'book', 'fouls', 'donaldson', 'stephen donaldson', 'book stephen', 'covenant', 'covenant unbeliever', 'fouls bane', 'bane chronicles']"
0679734058,killing mister watson,peter matthiessen,1991,vintage books usa,http://images.amazon.com/images/P/0679734058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679734058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679734058.01.LZZZZZZZ.jpg,Killing Mister Watson,killing mister watson peter matthiessen,[]
0451130448,exocet,jack higgins,1984,penguin putnammass,http://images.amazon.com/images/P/0451130448.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451130448.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451130448.01.LZZZZZZZ.jpg,Exocet,exocet jack higgins,[]
0553266500,the crib,paul kent,1987,bantam books,http://images.amazon.com/images/P/0553266500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553266500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553266500.01.LZZZZZZZ.jpg,The Crib,the crib paul kent,[]
0440206154,red dragon,thomas harris,2000,dell publishing company,http://images.amazon.com/images/P/0440206154.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440206154.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440206154.01.LZZZZZZZ.jpg,Red Dragon,red dragon thomas harris,[]
0345370775,jurassic park,michael crichton,1999,ballantine books,http://images.amazon.com/images/P/0345370775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345370775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345370775.01.LZZZZZZZ.jpg,Jurassic Park,jurassic park michael crichton,[]
0441366945,imaginary lands,robin mckinley,1985,ace books,http://images.amazon.com/images/P/0441366945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441366945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441366945.01.LZZZZZZZ.jpg,Imaginary Lands,imaginary lands robin mckinley,[]
0553574833,so that others may live caroline hebard amp her searchandrescue dogs,hank whittemore,1996,bantam books,http://images.amazon.com/images/P/0553574833.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574833.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574833.01.LZZZZZZZ.jpg,So That Others May Live: Caroline Hebard &amp; Her Search-And-Rescue Dogs,so that others may live caroline hebard amp her searchandrescue dogs hank whittemore,"['amp', 'amp searchandrescue', 'live', 'hebard amp', 'searchandrescue', 'dogs', 'whittemore', 'hebard', 'hank whittemore', 'dogs hank', 'caroline', 'live caroline']"
0915950839,how to get your kid to eat but not too much,ellyn satter,1987,bull publishing company,http://images.amazon.com/images/P/0915950839.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915950839.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915950839.01.LZZZZZZZ.jpg,How to Get Your Kid to Eat but Not Too Much,how to get your kid to eat but not too much ellyn satter,[]
0060242388,shape changer,bill brittain,1994,harpercollins juvenile books,http://images.amazon.com/images/P/0060242388.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060242388.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060242388.01.LZZZZZZZ.jpg,Shape Changer,shape changer bill brittain,[]
0452265347,the piano lesson plume drama,august wilson,1990,plume books,http://images.amazon.com/images/P/0452265347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452265347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452265347.01.LZZZZZZZ.jpg,The Piano Lesson (Plume Drama),the piano lesson plume drama august wilson,[]
0743457943,trading places,fern michaels,2003,pocket star,http://images.amazon.com/images/P/0743457943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743457943.01.LZZZZZZZ.jpg,Trading Places,trading places fern michaels,[]
0373484224,stanislaski brothers silhouette promo,nora roberts,2000,silhouette,http://images.amazon.com/images/P/0373484224.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484224.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484224.01.LZZZZZZZ.jpg,Stanislaski Brothers (Silhouette Promo),stanislaski brothers silhouette promo nora roberts,[]
0553205757,housekeeping,marilynn robinson,1982,bantam books,http://images.amazon.com/images/P/0553205757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553205757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553205757.01.LZZZZZZZ.jpg,Housekeeping,housekeeping marilynn robinson,[]
0060171510,a feather on the breath of god a novel,sigrid nunez,1995,harpercollins publishers,http://images.amazon.com/images/P/0060171510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060171510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060171510.01.LZZZZZZZ.jpg,A Feather on the Breath of God: A Novel,a feather on the breath of god a novel sigrid nunez,[]
0312421001,i thought my father was god and other true tales from nprs national story project,paul auster,2002,picador,http://images.amazon.com/images/P/0312421001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312421001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312421001.01.LZZZZZZZ.jpg,I Thought My Father Was God: And Other True Tales from NPR's National Story Project,i thought my father was god and other true tales from nprs national story project paul auster,"['true', 'national', 'thought', 'auster', 'nprs', 'nprs national', 'project paul', 'story', 'paul auster', 'tales', 'true tales', 'father god']"
0786000988,highland fling,amanda scott,1995,pinnacle books,http://images.amazon.com/images/P/0786000988.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786000988.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786000988.01.LZZZZZZZ.jpg,Highland Fling,highland fling amanda scott,[]
0380789019,neverwhere,neil gaiman,1998,avon,http://images.amazon.com/images/P/0380789019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380789019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380789019.01.LZZZZZZZ.jpg,Neverwhere,neverwhere neil gaiman,[]
0451135989,french lieutenant woman,john fowles,1981,penguin putnammass,http://images.amazon.com/images/P/0451135989.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451135989.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451135989.01.LZZZZZZZ.jpg,French Lieutenant Woman,french lieutenant woman john fowles,[]
0380018179,the thorn birds,colleen mccullough,1978,avon,http://images.amazon.com/images/P/0380018179.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380018179.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380018179.01.LZZZZZZZ.jpg,The Thorn Birds,the thorn birds colleen mccullough,[]
0679004785,fodors exploring london 4th edition fodors exploring london,christopher catling,2000,fodors,http://images.amazon.com/images/P/0679004785.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679004785.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679004785.01.LZZZZZZZ.jpg,"Fodor's Exploring London, 4th Edition (Fodor's Exploring London)",fodors exploring london 4th edition fodors exploring london christopher catling,"['edition', '4th', '4th edition', 'christopher', 'catling', 'london', 'london 4th', 'exploring', 'christopher catling', 'fodors', 'exploring london', 'fodors exploring']"
0684825821,on her own ground the life and times of madam cj walker,alelia bundles,2001,scribner,http://images.amazon.com/images/P/0684825821.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684825821.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684825821.01.LZZZZZZZ.jpg,On Her Own Ground : The Life and Times of Madam C.J. Walker,on her own ground the life and times of madam cj walker alelia bundles,"['ground', 'times', 'cj', 'life', 'ground life', 'walker', 'cj walker', 'bundles', 'madam', 'times madam', 'alelia', 'alelia bundles']"
0517395754,four complete lord peter wimsey novels,dorothy l sayers,1982,random house value publishing,http://images.amazon.com/images/P/0517395754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517395754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517395754.01.LZZZZZZZ.jpg,Four Complete Lord Peter Wimsey Novels,four complete lord peter wimsey novels dorothy l sayers,"['complete', 'lord', 'peter', 'complete lord', 'sayers', 'lord peter', 'novels', 'wimsey', 'dorothy', 'dorothy sayers', 'novels dorothy', 'wimsey novels']"
067101420X,forever a novel of good and evil love and hope,jude deveraux,2002,pocket,http://images.amazon.com/images/P/067101420X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067101420X.01.LZZZZZZZ.jpg,"Forever... : A Novel of Good and Evil, Love and Hope",forever a novel of good and evil love and hope jude deveraux,"['good', 'love', 'deveraux', 'forever', 'evil', 'good evil', 'love hope', 'hope jude', 'novel', 'jude deveraux', 'novel good', 'forever novel']"
0394557433,gift from the sea,anne morrow lindbergh,1986,pantheon books,http://images.amazon.com/images/P/0394557433.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394557433.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394557433.01.LZZZZZZZ.jpg,Gift From The Sea,gift from the sea anne morrow lindbergh,[]
0553571656,the beekeepers apprentice,laurie r king,1996,bantam,http://images.amazon.com/images/P/0553571656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553571656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553571656.01.LZZZZZZZ.jpg,The Beekeeper's Apprentice,the beekeepers apprentice laurie r king,[]
0312169787,the red tent a novel,anita diamant,1997,st martins press,http://images.amazon.com/images/P/0312169787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312169787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312169787.01.LZZZZZZZ.jpg,The Red Tent : A Novel,the red tent a novel anita diamant,[]
0942257324,the earth house,jeanne duprau,1992,new chapter press,http://images.amazon.com/images/P/0942257324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0942257324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0942257324.01.LZZZZZZZ.jpg,The Earth House,the earth house jeanne duprau,[]
0805008950,tracks,louise erdrich,1988,smithmark pub,http://images.amazon.com/images/P/0805008950.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805008950.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805008950.01.LZZZZZZZ.jpg,Tracks,tracks louise erdrich,[]
0786866276,mother of pearl,melinda haynes,1999,hyperion,http://images.amazon.com/images/P/0786866276.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786866276.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786866276.01.LZZZZZZZ.jpg,Mother of Pearl,mother of pearl melinda haynes,[]
0151000638,baba a return to china upon my fathers shoulders,belle yang,1994,harcourt,http://images.amazon.com/images/P/0151000638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151000638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151000638.01.LZZZZZZZ.jpg,Baba: A Return to China upon My Father's Shoulders,baba a return to china upon my fathers shoulders belle yang,"['china', 'shoulders', 'return', 'belle', 'fathers', 'fathers shoulders', 'shoulders belle', 'return china', 'baba', 'yang', 'china fathers', 'baba return']"
