ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Original-Title,full_text,keywords
0061052515,maskerade a novel of discworld pratchett terry discworld series new york ny,terry pratchett,1997,harperprism,http://images.amazon.com/images/P/0061052515.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061052515.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061052515.01.LZZZZZZZ.jpg,"Maskerade: A Novel of Discworld (Pratchett, Terry. Discworld Series (New York, N.Y.).)",maskerade a novel of discworld pratchett terry discworld series new york ny terry pratchett,"['ny', 'new', 'york ny', 'series', 'terry', 'pratchett', 'maskerade novel', 'novel discworld']"
0061052523,interesting times a novel of discworld,terry pratchett,1997,harpercollins,http://images.amazon.com/images/P/0061052523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061052523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061052523.01.LZZZZZZZ.jpg,Interesting Times: A Novel of Discworld,interesting times a novel of discworld terry pratchett,"['interesting', 'times', 'interesting times', 'terry', 'novel', 'discworld', 'pratchett', 'novel discworld']"
0064472264,on the bright side im now the girlfriend of a sex god further confessions of georgia nicolson,louise rennison,2002,harpertempest,http://images.amazon.com/images/P/0064472264.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064472264.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064472264.01.LZZZZZZZ.jpg,"On the Bright Side, I'm Now the Girlfriend of a Sex God: Further Confessions of Georgia Nicolson",on the bright side im now the girlfriend of a sex god further confessions of georgia nicolson louise rennison,"['im', 'bright', 'rennison', 'georgia', 'nicolson', 'louise', 'girlfriend sex', 'god confessions']"
0140620664,mansfield park penguin popular classics,jane austen,1994,penguin books ltd,http://images.amazon.com/images/P/0140620664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620664.01.LZZZZZZZ.jpg,Mansfield Park (Penguin Popular Classics),mansfield park penguin popular classics jane austen,"['popular', 'park', 'jane', 'penguin', 'popular classics', 'park penguin', 'austen', 'mansfield']"
0312148267,the wind in the willows,kenneth grahame,1996,st martins press,http://images.amazon.com/images/P/0312148267.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312148267.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312148267.01.LZZZZZZZ.jpg,The Wind in the Willows,the wind in the willows kenneth grahame,[]
0312156960,the winter king a novel of arthur the warlord chronicles i,bernard cornwell,1997,st martins griffin,http://images.amazon.com/images/P/0312156960.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312156960.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312156960.01.LZZZZZZZ.jpg,The Winter King: A Novel of Arthur (The Warlord Chronicles: I),the winter king a novel of arthur the warlord chronicles i bernard cornwell,"['bernard', 'cornwell', 'winter', 'bernard cornwell', 'chronicles', 'warlord', 'king novel', 'novel arthur']"
0312890044,moonheart newford,charles de lint,1994,orb books,http://images.amazon.com/images/P/0312890044.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312890044.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312890044.01.LZZZZZZZ.jpg,Moonheart (Newford),moonheart newford charles de lint,[]
034543191X,the king of elflands daughter del rey impact,edward john moreton drax plunkett dunsany,1999,del rey books,http://images.amazon.com/images/P/034543191X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034543191X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034543191X.01.LZZZZZZZ.jpg,The King of Elfland's Daughter (Del Rey Impact),the king of elflands daughter del rey impact edward john moreton drax plunkett dunsany,"['moreton', 'edward john', 'plunkett', 'drax', 'dunsany', 'daughter del', 'elflands', 'rey impact']"
0373836023,powder and patch,georgette heyer,2004,harlequin,http://images.amazon.com/images/P/0373836023.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373836023.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373836023.01.LZZZZZZZ.jpg,Powder and Patch,powder and patch georgette heyer,[]
0375751513,the picture of dorian gray modern library paperback,oscar wilde,1998,modern library,http://images.amazon.com/images/P/0375751513.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375751513.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375751513.01.LZZZZZZZ.jpg,The Picture of Dorian Gray (Modern Library (Paperback)),the picture of dorian gray modern library paperback oscar wilde,"['picture', 'oscar', 'modern', 'gray', 'modern library', 'dorian', 'library paperback', 'wilde']"
0375801677,the iron giant,ted hughes,1999,knopf books for young readers,http://images.amazon.com/images/P/0375801677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375801677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375801677.01.LZZZZZZZ.jpg,The Iron Giant,the iron giant ted hughes,[]
0375814248,james and the giant peach,roald dahl,2002,knopf books for young readers,http://images.amazon.com/images/P/0375814248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375814248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375814248.01.LZZZZZZZ.jpg,James and the Giant Peach,james and the giant peach roald dahl,"['giant', 'roald', 'peach', 'james', 'giant peach', 'james giant', 'dahl', 'roald dahl']"
0375823352,the amber spyglass his dark materials book 3,philip pullman,2002,knopf books for young readers,http://images.amazon.com/images/P/0375823352.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375823352.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375823352.01.LZZZZZZZ.jpg,"The Amber Spyglass (His Dark Materials, Book 3)",the amber spyglass his dark materials book 3 philip pullman,"['materials', 'dark', 'philip', 'pullman', 'amber', 'spyglass', 'materials book', 'book philip']"
037582345X,the golden compass his dark materials book 1,philip pullman,2002,knopf books for young readers,http://images.amazon.com/images/P/037582345X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037582345X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037582345X.01.LZZZZZZZ.jpg,"The Golden Compass (His Dark Materials, Book 1)",the golden compass his dark materials book 1 philip pullman,"['golden', 'materials', 'dark', 'philip', 'pullman', 'materials book', 'compass', 'book philip']"
0375823468,the subtle knife his dark materials book 2,philip pullman,2002,knopf books for young readers,http://images.amazon.com/images/P/0375823468.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375823468.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375823468.01.LZZZZZZZ.jpg,"The Subtle Knife (His Dark Materials, Book 2)",the subtle knife his dark materials book 2 philip pullman,"['subtle', 'materials', 'dark', 'philip', 'knife', 'pullman', 'materials book', 'book philip']"
0380730448,the adrian mole diaries the secret diary of adrian mole aged 13 34 the growing pains of adrian mole,sue townsend,1997,perennial,http://images.amazon.com/images/P/0380730448.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380730448.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380730448.01.LZZZZZZZ.jpg,"The Adrian Mole Diaries : The Secret Diary of Adrian Mole, Aged 13 3/4 : The Growing Pains of Adrian Mole",the adrian mole diaries the secret diary of adrian mole aged 13 34 the growing pains of adrian mole sue townsend,"['34 growing', 'growing pains', 'secret', 'aged 13', 'sue townsend', 'adrian', 'mole sue', 'diaries']"
0380973839,martian chronicles,ray bradbury,1997,william morrow,http://images.amazon.com/images/P/0380973839.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380973839.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380973839.01.LZZZZZZZ.jpg,Martian Chronicles,martian chronicles ray bradbury,[]
0385327773,the great god pan,donna jo napoli,2003,wendy lamb books,http://images.amazon.com/images/P/0385327773.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385327773.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385327773.01.LZZZZZZZ.jpg,The Great God Pan,the great god pan donna jo napoli,"['great', 'great god', 'jo', 'pan', 'napoli', 'donna', 'god pan', 'jo napoli']"
0394586239,possession a romance,a s byatt,1990,random house inc,http://images.amazon.com/images/P/0394586239.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394586239.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394586239.01.LZZZZZZZ.jpg,Possession: A Romance,possession a romance a s byatt,[]
0439510112,born confused,tanuja desai hidier,2003,push,http://images.amazon.com/images/P/0439510112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439510112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439510112.01.LZZZZZZZ.jpg,Born Confused,born confused tanuja desai hidier,"['confused', 'born', 'hidier', 'born confused', 'desai', 'tanuja', 'confused tanuja', 'desai hidier']"
0440241413,confessions of a shopaholic,sophie kinsella,2003,dell,http://images.amazon.com/images/P/0440241413.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241413.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241413.01.LZZZZZZZ.jpg,Confessions of a Shopaholic,confessions of a shopaholic sophie kinsella,[]
0451409256,making minty malone,isabel wolff,2000,onyx books,http://images.amazon.com/images/P/0451409256.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451409256.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451409256.01.LZZZZZZZ.jpg,Making Minty Malone,making minty malone isabel wolff,"['isabel', 'making', 'minty', 'malone', 'wolff', 'making minty', 'isabel wolff', 'malone isabel']"
0451523415,little women signet classic,louisa may alcott,1988,signet classics,http://images.amazon.com/images/P/0451523415.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451523415.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451523415.01.LZZZZZZZ.jpg,Little Women (Signet Classic),little women signet classic louisa may alcott,"['classic', 'signet', 'alcott', 'little', 'women signet', 'classic louisa', 'little women', 'louisa alcott']"
0451526279,emma signet classics paperback,jane austen,1996,signet classics,http://images.amazon.com/images/P/0451526279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451526279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451526279.01.LZZZZZZZ.jpg,Emma (Signet Classics (Paperback)),emma signet classics paperback jane austen,"['jane', 'signet', 'classics', 'paperback', 'emma', 'classics paperback', 'austen', 'emma signet']"
0451526341,animal farm,george orwell,2004,signet,http://images.amazon.com/images/P/0451526341.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451526341.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451526341.01.LZZZZZZZ.jpg,Animal Farm,animal farm george orwell,[]
0486415864,great expectations dover thrift editions,charles dickens,2001,dover publications,http://images.amazon.com/images/P/0486415864.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486415864.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486415864.01.LZZZZZZZ.jpg,Great Expectations (Dover Thrift Editions),great expectations dover thrift editions charles dickens,"['great', 'dover', 'charles', 'expectations', 'thrift', 'editions', 'great expectations', 'charles dickens']"
0553280589,eva luna,isabel allende,1989,bantam books,http://images.amazon.com/images/P/0553280589.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553280589.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553280589.01.LZZZZZZZ.jpg,Eva Luna,eva luna isabel allende,[]
0571197639,poisonwood bible edition uk,barbara kingsolver,0,faber faber inc,http://images.amazon.com/images/P/0571197639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0571197639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0571197639.01.LZZZZZZZ.jpg,Poisonwood Bible Edition Uk,poisonwood bible edition uk barbara kingsolver,"['uk', 'edition', 'kingsolver', 'barbara', 'uk barbara', 'bible', 'poisonwood', 'poisonwood bible']"
0670035262,the green man tales from the mythic forest,ellen datlow,2002,viking juvenile,http://images.amazon.com/images/P/0670035262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670035262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670035262.01.LZZZZZZZ.jpg,The Green Man : Tales from the Mythic Forest,the green man tales from the mythic forest ellen datlow,"['man', 'ellen', 'datlow', 'green', 'mythic', 'forest', 'ellen datlow', 'man tales']"
0679423079,nicholas nickleby everymans library,charles dickens,1993,alfred a knopf,http://images.amazon.com/images/P/0679423079.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679423079.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679423079.01.LZZZZZZZ.jpg,Nicholas Nickleby (Everyman's Library),nicholas nickleby everymans library charles dickens,"['charles', 'everymans', 'library', 'nicholas', 'nickleby', 'library charles', 'everymans library', 'charles dickens']"
0679751343,angels amp insects two novellas,as byatt,1994,vintage,http://images.amazon.com/images/P/0679751343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679751343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679751343.01.LZZZZZZZ.jpg,Angels &amp; Insects : Two Novellas,angels amp insects two novellas as byatt,"['amp', 'byatt', 'novellas', 'angels amp', 'insects', 'amp insects', 'novellas byatt', 'insects novellas']"
0684833395,catch 22,joseph heller,1996,simon amp schuster,http://images.amazon.com/images/P/0684833395.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684833395.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684833395.01.LZZZZZZZ.jpg,Catch 22,catch 22 joseph heller,[]
0743245024,the forsyte saga the man of property and in chancery,john galsworthy,2002,touchstone,http://images.amazon.com/images/P/0743245024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743245024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743245024.01.LZZZZZZZ.jpg,The Forsyte Saga : The Man of Property and In Chancery,the forsyte saga the man of property and in chancery john galsworthy,"['man', 'saga', 'property', 'john', 'chancery', 'forsyte saga', 'man property', 'john galsworthy']"
0749748001,the enchanted wood,enid blyton,2002,egmont childrens books,http://images.amazon.com/images/P/0749748001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749748001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749748001.01.LZZZZZZZ.jpg,The Enchanted Wood,the enchanted wood enid blyton,[]
0749748028,the folk of the faraway tree,enid blyton,2002,egmont childrens books,http://images.amazon.com/images/P/0749748028.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0749748028.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0749748028.01.LZZZZZZZ.jpg,The Folk of the Faraway Tree,the folk of the faraway tree enid blyton,"['faraway', 'enid', 'tree', 'folk', 'blyton', 'tree enid', 'folk faraway', 'enid blyton']"
0963094424,angels and visitations a miscellany,neil gaiman,1993,dreamhaven books,http://images.amazon.com/images/P/0963094424.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0963094424.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0963094424.01.LZZZZZZZ.jpg,Angels and Visitations: A Miscellany,angels and visitations a miscellany neil gaiman,"['miscellany', 'neil', 'miscellany neil', 'visitations', 'visitations miscellany', 'angels', 'gaiman', 'neil gaiman']"
1401201172,league of extraordinary gentlemen vol 2 comic,alan moore,2003,dc comics,http://images.amazon.com/images/P/1401201172.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1401201172.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1401201172.01.LZZZZZZZ.jpg,"League of Extraordinary Gentlemen, Vol. 2 (Comic)",league of extraordinary gentlemen vol 2 comic alan moore,"['vol', 'league', 'extraordinary', 'alan', 'gentlemen vol', 'comic', 'moore', 'alan moore']"
1563892278,preludes and nocturnes sandman book 1,neil gaiman,1998,dc comics,http://images.amazon.com/images/P/1563892278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563892278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563892278.01.LZZZZZZZ.jpg,"Preludes and Nocturnes (Sandman, Book 1)",preludes and nocturnes sandman book 1 neil gaiman,"['nocturnes', 'book', 'preludes', 'neil', 'gaiman', 'book neil', 'preludes nocturnes', 'sandman']"
1563898586,the league of extraordinary gentlemen vol 1,alan moore,2002,dc comics,http://images.amazon.com/images/P/1563898586.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563898586.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563898586.01.LZZZZZZZ.jpg,"The League of Extraordinary Gentlemen, Vol. 1",the league of extraordinary gentlemen vol 1 alan moore,"['vol', 'extraordinary', 'league', 'alan', 'gentlemen', 'league extraordinary', 'moore', 'alan moore']"
156971620X,harlequin valentine,neil gaiman,2002,dark horse comics,http://images.amazon.com/images/P/156971620X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156971620X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156971620X.01.LZZZZZZZ.jpg,Harlequin Valentine,harlequin valentine neil gaiman,[]
1592571301,alpha teach yourself american sign language in 24 hours alpha teach yourself in 24 hours,trudy suggs,2003,alpha books,http://images.amazon.com/images/P/1592571301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1592571301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1592571301.01.LZZZZZZZ.jpg,Alpha Teach Yourself American Sign Language in 24 Hours (Alpha Teach Yourself in 24 Hours),alpha teach yourself american sign language in 24 hours alpha teach yourself in 24 hours trudy suggs,"['american', 'suggs', 'trudy', '24 hours', 'teach american', 'teach 24', 'hours alpha', 'sign language']"
0374270325,a man in full,tom wolfe,1998,farrar straus amp giroux,http://images.amazon.com/images/P/0374270325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374270325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374270325.01.LZZZZZZZ.jpg,A Man in Full,a man in full tom wolfe,[]
